"","lon","lat"
"704",-81.6943605,41.49932
"705",-84.3879824,33.7489954
"706",-81.1637245,33.836081
"707",-73.7948516,40.7282239
"708",-84.3879824,33.7489954
"709",-77.1945247,41.2033216
"710",-70.8226541,43.9653889
"711",-104.990251,39.7392358
"712",-93.2650108,44.977753
"713",-3.435973,55.378051
"714",-94.5438524,39.2883141
"715",-75.4751457,40.6010681
"716",-93.2650108,44.977753
"717",-77.7111121,37.3838581
"718",-91.7857092,43.3033056
"719",-82.9000751,32.1656221
"720",NA,NA
"721",-97.7430608,30.267153
"722",76.7178726,30.7046486
"723",-77.3832315,44.1627589
"724",-84.3879824,33.7489954
"725",-74.0059413,40.7127837
"726",-83.5737843,34.4673222
"727",-91.6281516,42.0236421
"728",-84.3879824,33.7489954
